"","clientId","shopId","gender","maritalStatus","age","numberOfDependents","education","flagResidencialPhone","areaCodeResidencialPhone","bestPaymentDay","shopRank","residenceType","monthsInResidence","flagMothersName","flagFathersName","flagResidenceTown_WorkingTown","flagResidenceState_WorkingState","monthsInTheJob","professionCode","mateIncome","flagResidencialAddress_PostalAddress","flagOtherCard","quantityBankingAccounts","flagMobilePhone","flagContactPhone","personalNetIncome","codeApplicationBooth","BAD"
"24081",30057,2,"M","S",26,0,NA,"Y",31,8,0,"P",12,"Y","Y","N","Y",24,60,0,"N","N",0,"N","N",700,0,0
"24082",30060,19,"M","C",30,0,NA,"N",50,18,0,"P",24,"Y","Y","Y","Y",24,999,0,"Y","N",0,"N","N",1285,0,0
"24083",30061,3,"F","S",22,0,NA,"Y",31,20,0,"P",240,"Y","Y","Y","Y",0,131,0,"Y","N",0,"N","N",189,0,0
"24084",30062,22,"M","C",23,0,NA,"N",50,3,0,"P",276,"Y","Y","N","Y",36,652,0,"Y","N",0,"N","N",1109,0,0
"24085",30063,25,"F","S",22,0,NA,"Y",31,20,0,"C",96,"Y","Y","Y","Y",12,654,0,"Y","N",0,"N","N",333,0,0
"24086",30064,23,"F","C",24,0,NA,"Y",31,12,0,"A",12,"Y","Y","Y","Y",0,653,0,"Y","N",0,"N","N",423,0,0
"24087",30065,25,"F","S",38,0,NA,"N",50,8,0,"P",360,"Y","Y","N","Y",24,853,0,"Y","N",0,"N","N",1704,0,1
"24088",30066,25,"M","S",37,0,NA,"Y",31,12,0,"P",360,"Y","Y","Y","Y",0,522,0,"Y","N",0,"N","N",330,0,0
"24089",30067,3,"M","S",17,0,NA,"Y",31,23,0,"P",120,"Y","Y","Y","Y",0,806,0,"Y","N",0,"N","N",300,0,1
"24090",30068,1,"F","C",49,0,NA,"Y",31,18,0,"P",60,"Y","Y","Y","Y",60,305,0,"Y","N",0,"N","N",800,0,0
"24091",30069,21,"M","S",23,0,NA,"Y",31,25,0,"C",276,"Y","Y","N","Y",24,60,0,"Y","N",0,"N","N",200,0,0
"24092",30070,25,"F","S",22,0,NA,"N",50,20,0,"P",96,"Y","Y","Y","Y",24,806,0,"Y","N",0,"N","N",240,0,0
"24093",30071,20,"M","S",65,0,NA,"Y",31,8,0,"P",72,"Y","Y","N","Y",144,13,0,"Y","N",0,"N","N",2264,0,0
"24094",30072,23,"F","C",42,0,NA,"N",50,12,3,"P",240,"Y","Y","Y","Y",12,205,0,"N","N",0,"N","N",151,0,0
"24095",30074,24,"F","S",38,0,NA,"Y",31,25,0,"P",180,"Y","Y","N","Y",36,100,0,"Y","N",0,"N","N",500,0,0
"24096",30075,55,"F","C",38,0,NA,"Y",50,18,0,"P",0,"Y","Y","N","Y",0,720,1847,"Y","N",0,"N","N",0,0,0
"24097",30076,22,"M","C",28,0,NA,"Y",31,18,0,"P",72,"Y","Y","Y","Y",36,953,0,"Y","N",0,"N","N",612,0,1
"24098",30077,20,"F","C",53,0,NA,"Y",31,8,0,"P",12,"Y","Y","N","Y",0,13,3000,"Y","N",0,"N","N",1725,0,0
"24099",30078,4,"F","C",29,0,NA,"Y",31,28,0,"P",60,"Y","Y","N","Y",0,720,2529,"Y","N",0,"N","N",2529,0,0
"24100",30079,7,"F","S",34,0,NA,"Y",5,12,0,"P",60,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",345,0,1
"24101",30080,55,"F","O",48,0,NA,"Y",50,12,0,"A",36,"Y","Y","N","Y",60,13,0,"Y","N",0,"N","N",731,0,0
"24102",30081,25,"F","C",59,0,NA,"Y",31,12,0,"P",36,"Y","Y","N","Y",36,13,0,"Y","N",0,"N","N",650,0,0
"24103",30082,13,"M","S",19,0,NA,"Y",31,8,0,"P",216,"Y","Y","Y","Y",12,514,0,"Y","N",0,"N","N",208,0,0
"24104",30085,20,"F","S",38,0,NA,"Y",31,12,0,"A",12,"Y","Y","Y","Y",204,38,0,"Y","N",0,"N","N",2043,0,0
"24105",30086,55,"F","S",24,0,NA,"Y",31,18,0,"O",0,"Y","Y","Y","Y",0,205,0,"N","N",0,"N","N",350,0,1
"24106",30087,25,"F","S",22,0,NA,"Y",31,18,0,"P",264,"Y","Y","Y","Y",48,999,0,"Y","N",0,"N","N",690,0,0
"24107",30088,19,"F","C",57,0,NA,"Y",31,28,0,"P",48,"Y","Y","Y","Y",60,130,0,"Y","N",0,"N","N",595,0,0
"24108",30089,22,"M","S",45,0,NA,"N",50,20,0,"P",72,"Y","Y","N","Y",36,999,0,"Y","N",0,"N","N",944,0,1
"24109",30090,55,"F","S",51,0,NA,"Y",32,12,0,"P",612,"Y","Y","Y","Y",24,110,0,"Y","N",0,"N","N",411,0,0
"24110",30091,55,"M","S",40,0,NA,"Y",50,18,0,"P",60,"Y","Y","N","Y",60,923,0,"Y","N",0,"N","N",200,0,0
"24111",30092,25,"F","C",30,0,NA,"Y",5,25,0,"P",360,"Y","Y","Y","Y",48,712,0,"Y","N",0,"N","N",947,0,0
"24112",30094,20,"F","C",37,0,NA,"Y",31,25,0,"P",84,"Y","Y","N","Y",0,999,3323,"Y","N",0,"N","N",0,0,0
"24113",30095,22,"F","S",20,0,NA,"N",50,8,0,"P",60,"Y","Y","Y","Y",12,712,0,"Y","N",0,"N","N",349,0,0
"24114",30096,22,"F","C",20,0,NA,"N",50,28,0,"P",12,"Y","Y","N","Y",12,77,700,"Y","N",0,"N","N",951,0,0
"24115",30097,11,"F","S",64,0,NA,"Y",31,20,0,"P",48,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",675,0,0
"24116",30098,22,"M","C",29,0,NA,"N",50,12,0,"P",240,"Y","Y","N","Y",72,26,0,"Y","N",0,"N","N",314,0,0
"24117",30099,10,"F","S",20,0,NA,"Y",31,8,0,"O",168,"Y","Y","Y","Y",156,40,0,"Y","N",0,"N","N",260,0,0
"24118",30100,11,"F","D",42,0,NA,"Y",50,12,0,"P",144,"Y","Y","N","Y",0,205,0,"Y","N",0,"N","N",480,0,0
"24119",30101,18,"M","C",37,0,NA,"Y",23,8,0,"P",24,"Y","Y","Y","Y",36,205,0,"Y","N",0,"N","N",259,0,0
"24120",30105,25,"M","D",32,0,NA,"Y",31,20,0,"P",180,"Y","Y","N","Y",12,159,0,"Y","N",0,"N","N",510,0,0
"24121",30106,25,"F","S",24,0,NA,"Y",50,28,0,"P",0,"Y","Y","N","Y",0,501,0,"Y","N",0,"N","N",250,0,1
"24122",30107,24,"F","S",35,0,NA,"Y",31,12,0,"P",36,"Y","Y","N","Y",180,717,0,"Y","N",0,"N","N",1600,0,0
"24123",30108,16,"M","S",34,0,NA,"Y",31,8,0,"C",408,"Y","Y","N","Y",0,30,0,"Y","N",0,"N","N",523,0,1
"24124",30109,25,"M","S",23,0,NA,"Y",31,28,0,"C",276,"Y","N","Y","Y",12,137,0,"Y","N",0,"N","N",500,0,1
"24125",30110,18,"F","S",46,0,NA,"Y",23,20,0,"P",96,"Y","Y","N","Y",0,117,0,"Y","N",0,"N","N",800,0,1
"24126",30112,23,"F","S",27,0,NA,"Y",31,8,0,"P",84,"Y","Y","N","Y",24,950,0,"Y","N",0,"N","N",600,0,1
"24127",30114,8,"M","S",23,0,NA,"Y",31,8,0,"P",120,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",346,0,0
"24128",30116,1,"F","D",34,0,NA,"N",50,12,0,"P",384,"Y","Y","N","Y",36,40,0,"Y","N",0,"N","N",336,0,0
"24129",30117,55,"M","C",65,0,NA,"Y",31,28,0,"A",360,"Y","Y","N","Y",144,13,0,"Y","N",0,"N","N",1400,0,0
"24130",30118,20,"F","C",44,0,NA,"Y",31,8,0,"P",180,"Y","Y","N","Y",0,165,0,"Y","N",0,"N","N",250,0,0
"24131",30119,13,"F","S",37,0,NA,"Y",31,3,0,"P",420,"Y","Y","Y","Y",12,250,0,"Y","N",0,"N","N",634,0,0
"24132",30120,23,"F","S",24,0,NA,"Y",31,12,0,"P",144,"Y","Y","Y","Y",12,24,0,"Y","N",0,"N","N",560,0,0
"24133",30122,9,"F","C",42,0,NA,"N",5,18,0,"P",12,"Y","Y","N","Y",12,704,0,"Y","N",0,"N","N",1287,0,0
"24134",30124,25,"F","S",44,0,NA,"Y",31,3,0,"P",48,"Y","Y","Y","Y",240,654,0,"Y","N",0,"N","N",1064,0,0
"24135",30125,11,"M","S",23,0,NA,"Y",31,28,0,"P",24,"Y","Y","N","Y",0,100,0,"Y","N",0,"N","N",1500,0,1
"24136",30126,24,"M","C",26,0,NA,"N",50,28,0,"P",36,"Y","Y","Y","Y",0,254,0,"Y","N",0,"N","N",308,0,0
"24137",30127,24,"F","S",18,0,NA,"Y",31,20,0,"P",216,"Y","Y","Y","Y",12,35,0,"Y","N",0,"N","N",512,0,0
"24138",30128,5,"M","S",25,0,NA,"N",50,8,0,"C",120,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",180,0,0
"24139",30129,9,"M","S",22,0,NA,"Y",5,20,0,"C",12,"Y","Y","Y","Y",0,952,0,"Y","N",0,"N","N",383,0,0
"24140",30131,24,"F","S",30,0,NA,"Y",50,18,0,"A",24,"Y","Y","N","Y",120,501,0,"Y","N",0,"N","N",200,0,0
"24141",30132,23,"F","C",39,0,NA,"Y",31,8,0,"P",156,"Y","Y","Y","Y",120,40,0,"Y","N",0,"N","N",708,0,0
"24142",30133,19,"M","C",29,0,NA,"Y",31,28,0,"C",336,"Y","Y","Y","Y",12,707,0,"Y","N",0,"N","N",759,0,0
"24143",30134,22,"F","C",24,0,NA,"N",31,18,0,"P",24,"Y","Y","Y","Y",24,35,0,"Y","N",0,"N","N",236,0,1
"24144",30135,16,"M","S",37,0,NA,"N",31,28,0,"P",300,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",322,0,1
"24145",30137,25,"M","C",34,0,NA,"Y",50,18,0,"P",36,"Y","Y","Y","Y",132,39,0,"Y","N",0,"N","N",189,0,0
"24146",30141,20,"F","S",31,0,NA,"Y",31,20,0,"P",48,"Y","N","Y","Y",72,17,0,"Y","N",0,"N","N",298,0,1
"24147",30142,25,"F","S",25,0,NA,"Y",31,18,0,"P",72,"Y","Y","Y","Y",12,804,0,"Y","N",0,"N","N",459,0,0
"24148",30143,22,"M","O",25,0,NA,"Y",31,8,0,"P",180,"Y","Y","N","Y",84,863,0,"Y","N",0,"N","N",642,0,1
"24149",30144,16,"F","S",23,0,NA,"Y",31,12,0,"P",84,"Y","Y","N","Y",12,124,0,"Y","N",0,"N","N",400,0,0
"24150",30145,1,"F","D",52,0,NA,"N",50,3,0,"P",624,"Y","Y","Y","Y",48,205,0,"Y","N",0,"N","N",300,0,0
"24151",30146,14,"F","S",18,0,NA,"Y",31,12,0,"P",84,"Y","Y","Y","Y",12,102,0,"Y","N",0,"N","N",192,0,0
"24152",30147,22,"F","C",33,0,NA,"Y",31,12,0,"P",180,"Y","Y","N","Y",48,205,0,"Y","N",0,"N","N",270,0,0
"24153",30148,12,"F","S",19,0,NA,"N",31,8,0,"C",144,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",350,0,1
"24154",30149,23,"F","O",25,0,NA,"Y",31,8,0,"P",60,"Y","N","N","Y",12,131,0,"Y","N",0,"N","N",250,0,1
"24155",30150,20,"F","C",51,0,NA,"Y",31,8,0,"P",240,"Y","N","N","Y",36,61,0,"Y","N",0,"N","N",400,0,1
"24156",30151,25,"M","S",20,0,NA,"N",50,8,0,"A",192,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",197,0,1
"24157",30152,22,"M","S",19,0,NA,"N",31,28,0,"P",120,"Y","Y","N","Y",36,702,0,"Y","N",0,"N","N",450,0,1
"24158",30154,23,"F","C",25,0,NA,"Y",31,12,0,"P",252,"Y","Y","Y","Y",120,713,0,"Y","N",0,"N","N",605,0,0
"24159",30155,1,"F","S",22,0,NA,"N",50,12,0,"P",252,"Y","Y","N","Y",24,165,0,"Y","N",0,"N","N",500,0,1
"24160",30157,16,"F","S",19,0,NA,"Y",31,20,0,"P",12,"Y","Y","N","Y",0,713,0,"Y","N",0,"N","N",320,0,1
"24161",30158,25,"F","S",41,0,NA,"Y",31,12,0,"P",24,"Y","Y","Y","Y",36,992,0,"Y","N",0,"N","N",477,0,0
"24162",30159,24,"M","S",21,0,NA,"N",50,28,0,"P",240,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",198,0,1
"24163",30160,10,"F","S",30,0,NA,"Y",31,20,0,"P",168,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",200,0,1
"24164",30161,25,"F","C",40,0,NA,"Y",31,12,0,"P",120,"Y","Y","Y","Y",12,17,0,"Y","N",0,"N","N",220,0,0
"24165",30162,22,"F","C",19,0,NA,"N",31,1,0,"P",36,"Y","Y","N","Y",0,720,320,"Y","N",0,"N","N",0,0,0
"24166",30163,20,"F","C",31,0,NA,"Y",31,20,0,"P",12,"Y","Y","Y","Y",48,806,0,"Y","N",0,"N","N",297,0,0
"24167",30164,25,"F","D",47,0,NA,"Y",31,12,0,"P",60,"Y","Y","Y","Y",36,950,0,"Y","N",0,"N","N",765,0,0
"24168",30165,25,"M","S",40,0,NA,"Y",31,8,0,"P",84,"Y","Y","Y","Y",204,514,0,"Y","N",0,"N","N",1194,0,0
"24169",30166,55,"M","C",68,0,NA,"Y",31,28,0,"P",240,"Y","Y","N","Y",240,13,0,"Y","N",0,"N","N",1200,0,0
"24170",30167,25,"F","S",28,0,NA,"N",50,12,0,"P",12,"Y","Y","Y","Y",0,26,0,"N","N",0,"N","N",330,0,1
"24171",30168,20,"F","O",20,0,NA,"N",31,28,0,"P",12,"Y","Y","Y","Y",12,853,0,"Y","N",0,"N","N",500,0,1
"24172",30169,55,"F","C",26,0,NA,"Y",50,1,0,"A",72,"Y","Y","N","Y",60,720,1400,"Y","N",0,"N","N",1400,0,1
"24173",30170,17,"F","S",42,0,NA,"Y",31,8,0,"P",288,"Y","Y","N","Y",36,999,0,"Y","N",0,"N","N",345,0,1
"24174",30171,20,"M","S",21,0,NA,"Y",31,25,0,"O",48,"Y","Y","N","Y",36,251,0,"Y","N",0,"N","N",340,0,0
"24175",30172,3,"F","S",27,0,NA,"Y",31,12,0,"P",144,"Y","Y","Y","Y",96,205,0,"Y","N",0,"N","N",200,0,0
"24176",30173,9,"F","S",66,0,NA,"N",5,12,0,"P",120,"Y","Y","N","Y",12,13,0,"Y","N",0,"N","N",256,0,0
"24177",30174,55,"F","S",23,0,NA,"Y",50,20,0,"P",24,"Y","Y","Y","Y",36,61,0,"Y","N",0,"N","N",400,0,0
"24178",30175,20,"M","C",58,0,NA,"Y",31,25,0,"A",60,"Y","Y","N","Y",132,158,0,"Y","N",0,"N","N",1000,0,0
"24179",30176,10,"F","C",33,0,NA,"Y",31,3,0,"P",228,"Y","Y","Y","Y",144,654,0,"Y","N",0,"N","N",1010,0,0
"24180",30177,23,"F","S",37,0,NA,"N",50,18,0,"A",12,"Y","Y","Y","Y",12,855,0,"Y","N",0,"N","N",230,0,0
"24181",30178,25,"F","S",36,0,NA,"Y",31,20,0,"P",348,"Y","Y","N","N",36,950,0,"Y","N",0,"N","N",220,0,1
"24182",30180,23,"F","S",26,0,NA,"Y",31,20,0,"P",36,"Y","Y","N","Y",36,136,0,"Y","N",0,"N","N",600,0,1
"24183",30181,7,"M","C",31,0,NA,"Y",5,20,0,"P",12,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",250,0,0
"24184",30182,24,"F","S",19,0,NA,"Y",31,6,0,"P",240,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",250,0,0
"24185",30184,25,"M","S",27,0,NA,"Y",50,18,0,"P",324,"Y","Y","Y","Y",0,26,0,"Y","N",0,"N","N",300,0,1
"24186",30185,15,"F","S",43,0,NA,"Y",31,8,0,"P",240,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,0
"24187",30186,24,"F","S",19,0,NA,"Y",31,3,0,"P",228,"Y","Y","Y","Y",0,24,0,"Y","N",0,"N","N",400,0,0
"24188",30187,12,"F","C",30,0,NA,"Y",31,25,0,"P",60,"Y","Y","Y","Y",48,25,0,"Y","N",0,"N","N",360,0,0
"24189",30188,16,"F","S",21,0,NA,"Y",31,25,0,"P",132,"Y","Y","N","Y",12,514,0,"Y","N",0,"N","N",662,0,0
"24190",30189,15,"F","C",26,0,NA,"Y",31,28,0,"P",48,"Y","Y","Y","Y",24,999,0,"Y","N",0,"N","N",566,0,0
"24191",30190,55,"F","S",18,0,NA,"Y",31,18,0,"C",216,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",220,0,0
"24192",30191,10,"F","S",30,0,NA,"Y",31,25,0,"P",360,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",226,0,0
"24193",30193,22,"M","S",25,0,NA,"Y",31,12,0,"P",300,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",357,0,0
"24194",30194,1,"M","C",46,0,NA,"Y",31,8,0,"P",24,"Y","Y","N","Y",48,719,0,"Y","N",0,"N","N",1500,0,1
"24195",30195,24,"F","S",35,0,NA,"Y",50,12,0,"P",72,"Y","Y","N","Y",0,653,0,"Y","N",0,"N","N",300,0,0
"24196",30197,22,"M","O",36,0,NA,"Y",31,25,0,"P",384,"Y","Y","N","Y",48,223,0,"Y","N",0,"N","N",517,0,0
"24197",30198,55,"F","S",40,0,NA,"Y",31,8,0,"P",480,"Y","Y","Y","Y",60,107,0,"Y","N",0,"N","N",1010,0,0
"24198",30199,25,"F","C",52,0,NA,"Y",50,28,0,"P",228,"Y","Y","N","Y",96,999,0,"Y","N",0,"N","N",250,0,0
"24199",30200,25,"F","O",23,0,NA,"N",50,8,0,"A",12,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",300,0,0
"24200",30202,25,"F","S",27,0,NA,"Y",31,28,0,"P",324,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",722,0,1
"24201",30205,11,"M","S",19,0,NA,"Y",31,8,0,"P",228,"Y","Y","N","Y",0,514,0,"Y","N",0,"N","N",455,0,1
"24202",30206,24,"M","S",43,0,NA,"Y",31,12,0,"P",72,"Y","Y","Y","Y",180,508,0,"Y","N",0,"N","N",864,0,0
"24203",30207,23,"M","S",19,0,NA,"Y",31,23,0,"A",12,"Y","Y","N","Y",0,110,0,"Y","N",0,"N","N",500,0,0
"24204",30209,6,"M","S",23,0,NA,"N",50,12,0,"C",72,"Y","Y","N","Y",24,514,0,"Y","N",0,"N","N",461,0,0
"24205",30210,9,"F","C",33,0,NA,"Y",5,1,0,"C",216,"Y","Y","N","Y",120,305,0,"Y","N",0,"N","N",1500,0,0
"24206",30212,10,"F","V",65,0,NA,"Y",31,25,0,"P",600,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",422,0,0
"24207",30213,22,"M","S",30,0,NA,"Y",31,16,0,"P",240,"Y","Y","N","Y",60,952,0,"Y","N",0,"N","N",430,0,0
"24208",30214,24,"M","S",19,0,NA,"Y",31,1,0,"P",228,"N","Y","Y","Y",12,24,0,"Y","N",0,"N","N",315,0,0
"24209",30216,25,"F","C",33,0,NA,"Y",31,25,0,"P",36,"Y","Y","N","Y",24,992,0,"Y","N",0,"N","N",990,0,0
"24210",30217,55,"F","V",52,0,NA,"Y",31,12,0,"P",624,"Y","Y","Y","Y",24,72,0,"Y","N",0,"N","N",220,0,0
"24211",30218,15,"F","S",21,0,NA,"Y",31,18,0,"C",252,"Y","Y","Y","Y",12,801,0,"Y","N",0,"N","N",264,0,1
"24212",30219,17,"F","S",20,0,NA,"Y",31,20,0,"P",12,"Y","Y","N","Y",12,38,0,"Y","N",0,"N","N",270,0,0
"24213",30220,10,"F","S",43,0,NA,"N",31,12,0,"P",12,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",514,0,0
"24214",30222,16,"F","C",38,0,NA,"Y",31,12,0,"A",24,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",235,0,0
"24215",30223,6,"F","S",19,0,NA,"Y",23,6,0,"P",60,"Y","Y","N","Y",96,950,0,"Y","N",0,"N","N",700,0,0
"24216",30225,25,"F","S",26,0,NA,"Y",31,8,0,"O",36,"Y","Y","N","Y",36,205,0,"Y","N",0,"N","N",280,0,0
"24217",30226,22,"F","C",38,0,NA,"N",31,12,0,"P",132,"Y","Y","N","Y",0,720,1177,"Y","N",0,"N","N",0,0,0
"24218",30228,23,"F","C",27,0,NA,"Y",31,28,0,"P",36,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",500,0,0
"24219",30229,3,"F","S",19,0,NA,"Y",50,1,0,"C",12,"Y","N","Y","Y",0,653,0,"Y","N",0,"N","N",192,0,1
"24220",30230,22,"F","C",44,0,NA,"Y",31,20,0,"P",360,"Y","Y","N","Y",120,65,0,"Y","N",0,"N","N",1000,0,0
"24221",30231,25,"F","S",47,0,NA,"N",50,18,0,"P",120,"Y","N","Y","Y",0,26,0,"Y","N",0,"N","N",200,0,0
"24222",30232,22,"M","C",41,0,NA,"Y",31,28,0,"C",120,"Y","Y","N","Y",156,167,0,"Y","N",0,"N","N",1198,0,0
"24223",30233,3,"M","C",33,0,NA,"N",50,3,0,"P",96,"Y","Y","Y","Y",120,305,0,"Y","N",0,"N","N",1200,0,0
"24224",30234,24,"M","S",22,0,NA,"N",31,8,0,"P",264,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",289,0,1
"24225",30235,23,"F","C",31,0,NA,"Y",31,12,0,"P",96,"Y","Y","N","Y",24,65,0,"Y","N",0,"N","N",200,0,0
"24226",30236,22,"M","S",22,0,NA,"Y",31,12,0,"P",48,"Y","Y","Y","Y",24,508,0,"Y","N",0,"N","N",231,0,0
"24227",30237,9,"F","C",57,0,NA,"Y",5,20,0,"A",12,"Y","Y","N","Y",156,999,0,"Y","N",0,"N","N",610,0,0
"24228",30238,22,"F","C",43,0,NA,"Y",31,20,0,"P",24,"Y","Y","Y","Y",60,853,0,"Y","N",0,"N","N",514,0,0
"24229",30240,25,"M","S",32,0,NA,"N",31,28,0,"P",0,"Y","Y","N","Y",12,702,0,"Y","N",0,"N","N",300,0,1
"24230",30241,55,"F","S",61,0,NA,"Y",31,3,0,"P",360,"Y","Y","N","Y",120,704,0,"Y","N",0,"N","N",548,0,0
"24231",30242,15,"M","C",36,0,NA,"Y",31,28,0,"A",48,"Y","Y","Y","Y",192,999,0,"Y","N",0,"N","N",670,0,0
"24232",30243,13,"F","D",71,0,NA,"Y",31,8,0,"P",240,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",0,0,0
"24233",30245,10,"F","S",57,0,NA,"Y",31,8,0,"P",24,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",499,0,0
"24234",30246,6,"F","C",45,0,NA,"Y",5,12,0,"P",12,"Y","Y","Y","Y",180,713,0,"Y","N",0,"N","N",850,0,0
"24235",30247,55,"F","O",52,0,NA,"Y",31,12,0,"P",264,"Y","Y","N","Y",60,13,0,"Y","N",0,"N","N",980,0,0
"24236",30248,7,"M","S",21,0,NA,"Y",5,23,0,"C",180,"Y","Y","Y","Y",12,305,0,"Y","N",0,"N","N",400,0,0
"24237",30250,12,"F","C",40,0,NA,"Y",31,20,0,"P",360,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",360,0,0
"24238",30251,25,"F","S",23,0,NA,"Y",31,20,0,"P",60,"Y","Y","Y","Y",24,801,0,"N","N",0,"N","N",250,0,0
"24239",30252,25,"F","D",39,0,NA,"Y",50,20,0,"P",12,"Y","Y","N","Y",60,999,0,"Y","N",0,"N","N",1500,0,0
"24240",30253,11,"F","O",37,0,NA,"N",50,28,0,"P",360,"Y","Y","Y","Y",120,151,0,"Y","N",0,"N","N",450,0,0
"24241",30254,15,"M","S",23,0,NA,"N",31,18,0,"C",276,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",230,0,1
"24242",30256,23,"F","C",72,0,NA,"Y",31,8,0,"P",240,"Y","Y","N","Y",288,703,0,"Y","N",0,"N","N",444,0,0
"24243",30257,11,"F","C",38,0,NA,"Y",31,3,0,"P",24,"Y","Y","Y","Y",24,205,0,"Y","N",0,"N","N",300,0,0
"24244",30258,13,"M","O",30,0,NA,"Y",31,18,0,"P",60,"Y","Y","Y","Y",12,123,0,"Y","N",0,"N","N",660,0,0
"24245",30259,11,"F","C",35,0,NA,"Y",50,8,0,"A",24,"Y","Y","Y","Y",48,110,0,"Y","N",0,"N","N",411,0,1
"24246",30260,11,"F","S",19,0,NA,"N",50,8,0,"P",12,"Y","Y","Y","Y",12,205,0,"Y","N",0,"N","N",250,0,0
"24247",30261,25,"F","C",32,0,NA,"Y",31,8,0,"C",240,"Y","Y","Y","Y",96,38,0,"Y","N",0,"N","N",600,0,0
"24248",30262,3,"F","C",61,0,NA,"Y",31,18,0,"P",84,"Y","Y","N","Y",96,703,0,"Y","N",0,"N","N",180,0,0
"24249",30263,10,"F","S",36,0,NA,"Y",31,8,0,"P",360,"Y","Y","Y","Y",96,853,0,"Y","N",0,"N","N",937,0,0
"24250",30264,25,"F","S",50,0,NA,"Y",31,18,0,"P",240,"Y","Y","N","Y",120,131,0,"Y","N",0,"N","N",300,0,0
"24251",30265,55,"F","O",33,0,NA,"N",50,28,0,"A",180,"Y","Y","Y","Y",0,205,0,"Y","N",0,"N","N",200,0,1
"24252",30266,16,"F","S",22,0,NA,"Y",31,11,0,"P",264,"Y","Y","N","Y",12,30,0,"Y","N",0,"N","N",255,0,0
"24253",30267,55,"F","S",37,0,NA,"Y",31,28,0,"P",444,"Y","Y","Y","Y",72,222,0,"Y","N",0,"N","N",318,0,0
"24254",30268,24,"F","C",40,0,NA,"Y",31,20,0,"P",72,"Y","Y","N","Y",168,166,0,"Y","N",0,"N","N",800,0,0
"24255",30269,24,"F","S",54,0,NA,"Y",31,20,0,"P",480,"Y","Y","N","Y",0,725,0,"Y","N",0,"N","N",837,0,0
"24256",30270,24,"F","S",42,0,NA,"Y",50,18,0,"A",120,"Y","Y","Y","Y",120,210,0,"Y","N",0,"N","N",1600,0,0
"24257",30271,25,"M","D",40,0,NA,"Y",31,25,0,"A",36,"Y","Y","N","Y",168,117,0,"Y","N",0,"N","N",1023,0,0
"24258",30272,22,"M","S",21,0,NA,"Y",50,8,0,"P",252,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",800,0,0
"24259",30274,25,"F","S",44,0,NA,"Y",31,18,0,"C",336,"Y","Y","Y","Y",72,732,0,"Y","N",0,"N","N",340,0,0
"24260",30276,22,"F","C",46,0,NA,"Y",31,3,0,"P",12,"Y","Y","N","Y",0,205,0,"Y","N",0,"N","N",400,0,0
"24261",30277,23,"F","S",17,0,NA,"Y",31,12,0,"P",12,"Y","Y","Y","Y",12,950,0,"Y","N",0,"N","N",300,0,1
"24262",30278,25,"M","S",21,0,NA,"Y",50,20,0,"P",252,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",257,0,0
"24263",30279,18,"M","D",48,0,NA,"Y",23,3,0,"P",24,"Y","Y","Y","Y",312,121,0,"Y","N",0,"N","N",1400,0,0
"24264",30280,23,"F","C",22,0,NA,"Y",31,20,0,"A",12,"Y","N","N","Y",0,501,0,"Y","N",0,"N","N",250,0,0
"24265",30281,22,"F","S",43,0,NA,"Y",31,12,0,"P",564,"Y","Y","Y","Y",36,110,0,"Y","N",0,"N","N",417,0,0
"24266",30282,3,"F","C",44,0,NA,"Y",31,12,0,"P",144,"Y","Y","Y","Y",144,305,0,"Y","N",0,"N","N",600,0,0
"24267",30284,25,"F","O",49,0,NA,"Y",31,12,0,"A",36,"Y","Y","Y","Y",12,804,0,"Y","N",0,"N","N",660,0,0
